,fname,val,k
1975,000000571218.jpg,False,12
1976,000000537767.jpg,False,12
1977,000000538855.jpg,True,12
1978,000000528883.jpg,False,12
1979,000000538584.jpg,False,12
1980,000000556263.jpg,False,12
1981,000000560939.jpg,True,12
250,000000575477.jpg,True,15
251,000000560116.jpg,True,15
252,000000521272.jpg,True,15
253,000000565145.jpg,True,15
254,000000561315.jpg,True,15
255,000000569105.jpg,False,15
256,000000552220.jpg,True,15
257,000000520056.jpg,False,15
258,000000516578.jpg,False,15
259,000000552991.jpg,False,15
260,000000565162.jpg,True,15
261,000000528335.jpg,True,15
262,000000517376.jpg,True,15
263,000000572642.jpg,True,15
264,000000578028.jpg,True,15
265,000000523595.jpg,True,15
266,000000544907.jpg,True,15
267,000000516894.jpg,True,15
268,000000552608.jpg,True,15
269,000000545451.jpg,True,15
270,000000542588.jpg,True,15
271,000000521551.jpg,True,15
272,000000557754.jpg,True,15
273,000000515756.jpg,True,15
274,000000537605.jpg,True,15
275,000000515816.jpg,True,15
276,000000567334.jpg,True,15
277,000000539587.jpg,True,15
278,000000562311.jpg,True,15
279,000000537285.jpg,True,15
280,000000565359.jpg,True,15
281,000000570181.jpg,True,15
282,000000539429.jpg,True,15
283,000000574274.jpg,True,15
284,000000530553.jpg,True,15
285,000000518851.jpg,True,15
286,000000533205.jpg,True,15
287,000000541153.jpg,True,15
288,000000546392.jpg,True,15
289,000000521265.jpg,True,15
290,000000572281.jpg,True,15
291,000000554696.jpg,True,15
292,000000536279.jpg,True,15
293,000000535846.jpg,True,15
294,000000581095.jpg,True,15
295,000000531629.jpg,True,15
296,000000571771.jpg,True,15
297,000000526298.jpg,True,15
298,000000540650.jpg,True,15
299,000000569623.jpg,True,15
300,000000536478.jpg,True,15
301,000000572838.jpg,True,15
302,000000564877.jpg,True,15
303,000000528908.jpg,True,15
304,000000557331.jpg,True,15
305,000000562439.jpg,True,15
306,000000581265.jpg,True,15
307,000000563383.jpg,True,15
308,000000561282.jpg,True,15
309,000000538024.jpg,True,15
310,000000527115.jpg,True,15
311,000000522693.jpg,True,15
312,000000574230.jpg,True,15
313,000000533167.jpg,True,15
314,000000538130.jpg,False,15
315,000000533866.jpg,True,15
316,000000528324.jpg,True,15
317,000000534376.jpg,True,15
318,000000556895.jpg,True,15
319,000000528290.jpg,True,15
320,000000561250.jpg,True,15
321,000000562329.jpg,True,15
322,000000536253.jpg,True,15
323,000000578639.jpg,True,15
324,000000536908.jpg,True,15
325,000000524726.jpg,True,15
326,000000531731.jpg,True,15
327,000000534550.jpg,True,15
328,000000557770.jpg,True,15
329,000000548767.jpg,True,15
330,000000580496.jpg,True,15
331,000000547042.jpg,True,15
332,000000515996.jpg,True,15
333,000000532886.jpg,True,15
334,000000561759.jpg,True,15
335,000000529595.jpg,True,15
336,000000528991.jpg,True,15
337,000000558680.jpg,True,15
338,000000570157.jpg,True,15
339,000000544938.jpg,True,15
340,000000551628.jpg,True,15
341,000000549070.jpg,False,15
342,000000531251.jpg,True,15
343,000000570020.jpg,False,15
344,000000541781.jpg,False,15
345,000000533390.jpg,True,15
346,000000535731.jpg,False,15
347,000000534899.jpg,True,15
348,000000531417.jpg,False,15
349,000000579338.jpg,False,15
350,000000556206.jpg,False,15
351,000000549408.jpg,True,15
352,000000562665.jpg,True,15
353,000000525013.jpg,False,15
354,000000553257.jpg,True,15
355,000000565472.jpg,True,15
356,000000554153.jpg,True,15
357,000000580635.jpg,True,15
358,000000572576.jpg,False,15
359,000000544030.jpg,True,15
360,000000536115.jpg,True,15
361,000000515675.jpg,True,15
362,000000575809.jpg,False,15
363,000000567386.jpg,False,15
364,000000534059.jpg,False,15
365,000000550131.jpg,False,15
366,000000580535.jpg,False,15
367,000000556184.jpg,True,15
368,000000568541.jpg,False,15
369,000000533740.jpg,False,15
370,000000558413.jpg,False,15
371,000000547159.jpg,False,15
372,000000522518.jpg,False,15
373,000000532935.jpg,False,15
374,000000527385.jpg,True,15
375,000000553170.jpg,False,15
376,000000549116.jpg,False,15
377,000000528593.jpg,False,15
378,000000569573.jpg,True,15
379,000000520695.jpg,False,15
380,000000540360.jpg,False,15
381,000000577101.jpg,False,15
382,000000545887.jpg,False,15
383,000000551634.jpg,True,15
384,000000519518.jpg,True,15
385,000000575390.jpg,True,15
386,000000556093.jpg,True,15
387,000000564207.jpg,True,15
388,000000564213.jpg,False,15
389,000000517486.jpg,False,15
390,000000575054.jpg,True,15
391,000000545146.jpg,True,15
392,000000563193.jpg,True,15
393,000000565010.jpg,False,15
394,000000531933.jpg,True,15
395,000000558218.jpg,False,15
396,000000568380.jpg,False,15
397,000000539272.jpg,True,15
398,000000549533.jpg,True,15
399,000000531314.jpg,True,15
400,000000568719.jpg,True,15
401,000000539547.jpg,True,15
402,000000581644.jpg,True,15
403,000000549751.jpg,True,15
404,000000520711.jpg,True,15
405,000000528902.jpg,False,15
406,000000570119.jpg,False,15
407,000000524659.jpg,False,15
408,000000531359.jpg,False,15
409,000000535747.jpg,False,15
410,000000540948.jpg,True,15
411,000000571693.jpg,False,15
412,000000535985.jpg,True,15
413,000000549811.jpg,True,15
414,000000569932.jpg,False,15
415,000000529730.jpg,True,15
416,000000519750.jpg,True,15
417,000000557526.jpg,True,15
418,000000532386.jpg,True,15
419,000000559276.jpg,True,15
420,000000547805.jpg,True,15
421,000000550259.jpg,True,15
422,000000552770.jpg,False,15
423,000000551844.jpg,False,15
424,000000550101.jpg,True,15
425,000000562792.jpg,False,15
426,000000575593.jpg,True,15
427,000000575232.jpg,True,15
428,000000544501.jpg,False,15
429,000000571373.jpg,False,15
430,000000562074.jpg,True,15
431,000000564087.jpg,False,15
432,000000538355.jpg,False,15
433,000000579263.jpg,False,15
434,000000518035.jpg,False,15
435,000000548491.jpg,False,15
436,000000566921.jpg,True,15
437,000000520031.jpg,True,15
438,000000525940.jpg,True,15
439,000000575388.jpg,False,15
440,000000542970.jpg,True,15
441,000000536250.jpg,False,15
442,000000545504.jpg,False,15
443,000000547408.jpg,True,15
444,000000539469.jpg,False,15
445,000000515634.jpg,False,15
446,000000539769.jpg,False,15
447,000000524856.jpg,False,15
448,000000526863.jpg,True,15
449,000000518141.jpg,False,15
450,000000539050.jpg,False,15
451,000000574105.jpg,False,15
452,000000542216.jpg,True,15
453,000000535619.jpg,False,15
454,000000561747.jpg,True,15
455,000000580473.jpg,False,15
456,000000563831.jpg,True,15
457,000000548589.jpg,True,15
458,000000561663.jpg,False,15
459,000000564539.jpg,True,15
460,000000565063.jpg,True,15
461,000000575721.jpg,False,15
